frame,t,ms,fps,draws,uniforms,lookups,vao,tex,dcTerrain,dcObjects,dcHUD,camx,camy,camz,yaw,phase
155,8.858,25.649,39.0,24446,91754,0,24407,13643,23963,376,43,0.48,23.33,1.54,40.9,spin_360
156,8.884,27.237,36.7,24387,91478,0,24348,13619,23904,376,43,0.55,23.33,1.45,42.8,spin_360
157,8.911,24.170,41.4,24346,91289,0,24307,13606,23863,376,43,0.60,23.33,1.40,44.0,spin_360
158,8.935,26.828,37.3,24315,91147,0,24276,13606,23832,376,43,0.65,23.33,1.35,45.2,spin_360
159,8.962,24.023,41.6,24309,91113,0,24270,13608,23826,376,43,0.69,23.33,1.31,46.3,spin_360
160,8.986,24.741,40.4,22374,87200,0,22335,13598,21891,376,43,0.75,23.33,1.26,47.5,spin_360
161,9.011,26.130,38.3,22374,87194,0,22335,13592,21891,376,43,0.79,23.33,1.21,48.6,spin_360
162,9.037,22.914,43.6,22367,87148,0,22328,13583,21884,376,43,0.84,23.33,1.17,49.7,spin_360
163,9.060,33.005,30.3,22380,87206,0,22341,13595,21897,376,43,0.90,23.33,1.13,50.9,spin_360
164,9.093,27.023,37.0,22375,87183,0,22336,13589,21892,376,43,0.94,23.33,1.09,51.9,spin_360
165,9.120,25.821,38.7,22388,87251,0,22349,13602,21905,376,43,1.01,23.33,1.04,53.4,spin_360
166,9.146,26.412,37.9,22370,87162,0,22331,13580,21887,376,43,1.07,23.33,0.99,54.6,spin_360
167,9.172,22.160,45.1,22389,87257,0,22350,13594,21906,376,43,1.13,23.33,0.96,55.8,spin_360
168,9.194,22.595,44.3,22401,87316,0,22362,13605,21918,376,43,1.19,23.33,0.92,57.0,spin_360
169,9.217,24.087,41.5,22409,87362,0,22370,13613,21926,376,43,1.24,23.33,0.88,58.0,spin_360
170,9.241,26.326,38.0,22396,87302,0,22357,13601,21913,376,43,1.29,23.33,0.85,59.0,spin_360
171,9.267,21.622,46.2,22391,87276,0,22352,13595,21908,376,43,1.34,23.33,0.82,60.1,spin_360
172,9.289,21.794,45.9,22417,87405,0,22378,13620,21934,376,43,1.40,23.33,0.79,61.2,spin_360
173,9.311,21.795,45.9,22430,87471,0,22391,13631,21947,376,43,1.45,23.33,0.76,62.2,spin_360
174,9.333,24.726,40.4,22429,87462,0,22390,13626,21946,376,43,1.51,23.33,0.73,63.2,spin_360
175,9.357,24.463,40.9,22429,87459,0,22390,13626,21946,376,43,1.56,23.33,0.71,64.2,spin_360
176,9.382,21.935,45.6,22421,87403,0,22382,13617,21938,376,43,1.62,23.33,0.68,65.3,spin_360
177,9.404,21.882,45.7,22440,87494,0,22401,13635,21957,376,43,1.68,23.33,0.65,66.4,spin_360
178,9.426,22.028,45.4,22452,87552,0,22413,13645,21969,376,43,1.73,23.33,0.63,67.4,spin_360
179,9.448,22.072,45.3,22475,87669,0,22436,13667,21992,376,43,1.78,23.33,0.61,68.4,spin_360
180,9.470,22.091,45.3,22490,87746,0,22451,13684,22007,376,43,1.84,23.33,0.59,69.4,spin_360
181,9.492,22.086,45.3,22481,87709,0,22442,13684,21998,376,43,1.89,23.33,0.57,70.3,spin_360
182,9.514,20.866,47.9,22784,88351,0,22745,13708,22301,376,43,1.95,23.33,0.55,71.3,spin_360
183,9.535,21.833,45.8,22769,88289,0,22730,13709,22286,376,43,2.01,23.33,0.53,72.3,spin_360
184,9.557,21.604,46.3,22756,88243,0,22717,13715,22273,376,43,2.06,23.33,0.51,73.3,spin_360
185,9.578,23.587,42.4,22729,88129,0,22690,13709,22246,376,43,2.11,23.33,0.50,74.3,spin_360
186,9.602,20.848,48.0,22707,88038,0,22668,13706,22224,376,43,2.17,23.33,0.48,75.2,spin_360
187,9.623,21.429,46.7,22684,87938,0,22645,13698,22201,376,43,2.23,23.33,0.47,76.3,spin_360
188,9.644,21.641,46.2,22671,87886,0,22632,13704,22188,376,43,2.28,23.33,0.45,77.2,spin_360
189,9.666,23.426,42.7,22651,87806,0,22612,13704,22168,376,43,2.34,23.33,0.44,78.2,spin_360
190,9.689,36.486,27.4,22639,87764,0,22600,13707,22156,376,43,2.40,23.33,0.43,79.2,spin_360
191,9.726,26.954,37.1,22607,87614,0,22568,13694,22124,376,43,2.46,23.33,0.42,80.2,spin_360
192,9.753,20.666,48.4,22568,87424,0,22529,13673,22085,376,43,2.55,23.33,0.40,81.9,spin_360
193,9.773,28.660,34.9,22562,87389,0,22523,13671,22079,376,43,2.62,23.33,0.39,83.1,spin_360
194,9.802,27.121,36.9,22581,87472,0,22542,13687,22098,376,43,2.68,23.33,0.39,84.0,spin_360
195,9.829,21.745,46.0,22603,87565,0,22564,13698,22120,376,43,2.75,23.33,0.38,85.3,spin_360
196,9.851,21.849,45.8,22625,87695,0,22586,13722,22142,376,43,2.83,23.33,0.38,86.5,spin_360
197,9.873,29.657,33.7,22633,87752,0,22594,13729,22150,376,43,2.88,23.33,0.37,87.5,spin_360
198,9.903,21.110,47.4,22654,87869,0,22615,13753,22171,376,43,2.94,23.33,0.37,88.5,spin_360
199,9.924,20.012,50.0,22718,88214,0,22679,13815,22235,376,43,3.02,23.33,0.37,89.8,spin_360
